id,raw_snap_id,name,year,category,institution
10208,9605426,Paper_9605426,1996,String Theory,Stanford
10209,9605428,Paper_9605428,2000,String Theory,MIT
10210,9605429,Paper_9605429,1995,String Theory,Oxford
10211,9605430,Paper_9605430,2001,String Theory,Max Planck
10212,9605431,Paper_9605431,1992,String Theory,Princeton
10213,9605432,Paper_9605432,1992,High Energy Physics,Caltech
10214,9605433,Paper_9605433,1997,High Energy Physics,ETH Zurich
10215,9605434,Paper_9605434,1996,Cosmology,CERN
10216,9605436,Paper_9605436,2001,String Theory,ETH Zurich
10217,9605438,Paper_9605438,2002,Particle Physics,Caltech
10218,9605439,Paper_9605439,2001,String Theory,CERN
10219,9605440,Paper_9605440,1997,Cosmology,Max Planck
10220,9605441,Paper_9605441,1992,Quantum Gravity,Oxford
10221,9605442,Paper_9605442,1992,Quantum Gravity,Harvard
10222,9605444,Paper_9605444,1996,String Theory,Stanford
10223,9605445,Paper_9605445,2002,Astrophysics,Caltech
10224,9605446,Paper_9605446,1993,String Theory,Max Planck
10225,9605447,Paper_9605447,2001,Quantum Gravity,Princeton
10226,9605448,Paper_9605448,2000,String Theory,Harvard
10227,9605449,Paper_9605449,1992,High Energy Physics,Caltech
10228,9605451,Paper_9605451,1996,Quantum Gravity,CERN
10229,9605456,Paper_9605456,1995,Astrophysics,Harvard
10230,9605457,Paper_9605457,2003,High Energy Physics,ETH Zurich
10231,9605459,Paper_9605459,1999,String Theory,Max Planck
10232,9605460,Paper_9605460,1998,High Energy Physics,Princeton
10233,9605462,Paper_9605462,2001,String Theory,MIT
10234,9605463,Paper_9605463,2002,String Theory,MIT
10235,9605465,Paper_9605465,2000,High Energy Physics,Cambridge
10236,9606201,Paper_9606201,2002,Cosmology,Stanford
10237,9606202,Paper_9606202,1995,Astrophysics,Max Planck
10238,9606203,Paper_9606203,2000,Particle Physics,Stanford
10239,9606204,Paper_9606204,2001,String Theory,Max Planck
10240,9606206,Paper_9606206,1998,Particle Physics,Max Planck
10241,9606207,Paper_9606207,1996,Astrophysics,Harvard
10242,9606208,Paper_9606208,1998,Quantum Gravity,Caltech
10243,9606210,Paper_9606210,2002,Quantum Gravity,Stanford
10244,9606211,Paper_9606211,1998,Astrophysics,Princeton
10245,9606212,Paper_9606212,2003,Cosmology,Oxford
10246,9606213,Paper_9606213,2003,Cosmology,Cambridge
10247,9606214,Paper_9606214,1994,High Energy Physics,Oxford
10248,9606215,Paper_9606215,1999,String Theory,Max Planck
10249,9606216,Paper_9606216,1995,Astrophysics,ETH Zurich
10250,9606217,Paper_9606217,1995,Particle Physics,CERN
10251,9606219,Paper_9606219,1998,High Energy Physics,Stanford
10252,9606220,Paper_9606220,2001,Quantum Gravity,MIT
10253,9606221,Paper_9606221,1997,Astrophysics,Max Planck
10254,9606222,Paper_9606222,1993,High Energy Physics,Max Planck
10255,9606223,Paper_9606223,2000,Quantum Gravity,Cambridge
10256,9606226,Paper_9606226,1994,High Energy Physics,Princeton
10257,9606230,Paper_9606230,1997,Cosmology,Cambridge
10258,9606231,Paper_9606231,1998,Cosmology,Max Planck
10259,9606233,Paper_9606233,2001,Astrophysics,Oxford
10260,9606235,Paper_9606235,1994,Quantum Gravity,Stanford
10261,9606237,Paper_9606237,1999,Particle Physics,Stanford
10262,9606238,Paper_9606238,1995,Particle Physics,ETH Zurich
10263,9606239,Paper_9606239,1993,High Energy Physics,Harvard
10264,9606241,Paper_9606241,2000,Cosmology,CERN
10265,9606244,Paper_9606244,1994,Quantum Gravity,Caltech
10266,9606246,Paper_9606246,1999,Particle Physics,Harvard
10267,9606247,Paper_9606247,1992,Astrophysics,Oxford
10268,9606250,Paper_9606250,1997,String Theory,Max Planck
10269,9606251,Paper_9606251,2002,Particle Physics,ETH Zurich
10270,9606253,Paper_9606253,1992,Particle Physics,Max Planck
10271,9606254,Paper_9606254,1996,High Energy Physics,ETH Zurich
10272,9606256,Paper_9606256,2001,String Theory,Cambridge
10273,9606259,Paper_9606259,1993,Particle Physics,ETH Zurich
10274,9606260,Paper_9606260,1998,High Energy Physics,Princeton
10275,9606261,Paper_9606261,1997,Quantum Gravity,Harvard
10276,9606263,Paper_9606263,2000,Astrophysics,Max Planck
10277,9606266,Paper_9606266,2000,Cosmology,CERN
10278,9606267,Paper_9606267,1999,Particle Physics,Caltech
10279,9606269,Paper_9606269,1999,Cosmology,MIT
10280,9606271,Paper_9606271,1997,Cosmology,MIT
10281,9606272,Paper_9606272,1997,High Energy Physics,Harvard
10282,9606273,Paper_9606273,1992,Cosmology,Harvard
10283,9606275,Paper_9606275,1996,String Theory,Max Planck
10284,9606276,Paper_9606276,2001,Particle Physics,Oxford
10285,9606277,Paper_9606277,1994,High Energy Physics,Max Planck
10286,9606279,Paper_9606279,1995,Cosmology,Cambridge
10287,9606280,Paper_9606280,2000,Cosmology,ETH Zurich
10288,9606281,Paper_9606281,1998,Quantum Gravity,Max Planck
10289,9606282,Paper_9606282,1992,Quantum Gravity,CERN
10290,9606285,Paper_9606285,2002,High Energy Physics,Oxford
10291,9606287,Paper_9606287,1993,Quantum Gravity,Caltech
10292,9606288,Paper_9606288,2001,High Energy Physics,MIT
10293,9606289,Paper_9606289,1994,Astrophysics,Harvard
10294,9606290,Paper_9606290,1992,Particle Physics,Princeton
10295,9606291,Paper_9606291,2003,Astrophysics,Max Planck
10296,9606292,Paper_9606292,2000,Astrophysics,Stanford
10297,9606293,Paper_9606293,2001,Particle Physics,Max Planck
10298,9606294,Paper_9606294,2000,Particle Physics,Oxford
10299,9606295,Paper_9606295,2002,Astrophysics,Max Planck
10300,9606296,Paper_9606296,1994,Astrophysics,ETH Zurich
10301,9606297,Paper_9606297,1992,High Energy Physics,Oxford
10302,9606300,Paper_9606300,2003,Cosmology,CERN
10303,9606305,Paper_9606305,1993,Astrophysics,ETH Zurich
10304,9606306,Paper_9606306,2001,Quantum Gravity,Caltech
10305,9606308,Paper_9606308,1999,Quantum Gravity,Harvard
10306,9606310,Paper_9606310,2000,Quantum Gravity,Oxford
10307,9606311,Paper_9606311,2000,Cosmology,Caltech
10308,9606312,Paper_9606312,1995,String Theory,Max Planck
10309,9606314,Paper_9606314,2002,High Energy Physics,Cambridge
10310,9606316,Paper_9606316,2001,High Energy Physics,CERN
10311,9606317,Paper_9606317,1995,Particle Physics,Princeton
10312,9606319,Paper_9606319,1992,High Energy Physics,ETH Zurich
10313,9606323,Paper_9606323,1997,High Energy Physics,Max Planck
10314,9606324,Paper_9606324,2001,High Energy Physics,Max Planck
10315,9606325,Paper_9606325,2003,Quantum Gravity,Caltech
10316,9606326,Paper_9606326,1997,String Theory,ETH Zurich
10317,9606327,Paper_9606327,1992,High Energy Physics,ETH Zurich
10318,9606329,Paper_9606329,1995,Particle Physics,MIT
10319,9606331,Paper_9606331,1994,Particle Physics,Caltech
10320,9606333,Paper_9606333,1993,String Theory,Princeton
10321,9606334,Paper_9606334,1997,Particle Physics,CERN
10322,9606335,Paper_9606335,2002,String Theory,ETH Zurich
10323,9606337,Paper_9606337,2002,Astrophysics,Princeton
10324,9606340,Paper_9606340,1994,Particle Physics,MIT
10325,9606342,Paper_9606342,2000,High Energy Physics,Harvard
10326,9606344,Paper_9606344,2001,Particle Physics,Caltech
10327,9606345,Paper_9606345,2000,String Theory,Cambridge
10328,9606346,Paper_9606346,1996,Astrophysics,Cambridge
10329,9606348,Paper_9606348,1997,Cosmology,Max Planck
10330,9606351,Paper_9606351,1995,Astrophysics,MIT
10331,9606353,Paper_9606353,1996,Astrophysics,Cambridge
10332,9606354,Paper_9606354,1999,Astrophysics,MIT
10333,9606355,Paper_9606355,1994,Quantum Gravity,Princeton
10334,9606356,Paper_9606356,1992,Quantum Gravity,Oxford
10335,9606359,Paper_9606359,2000,High Energy Physics,MIT
10336,9606360,Paper_9606360,1997,Particle Physics,Oxford
10337,9606361,Paper_9606361,2000,Cosmology,MIT
10338,9606362,Paper_9606362,2003,Astrophysics,Harvard
10339,9606364,Paper_9606364,2002,High Energy Physics,ETH Zurich
10340,9606370,Paper_9606370,2001,High Energy Physics,Max Planck
10341,9606372,Paper_9606372,1992,Quantum Gravity,Caltech
10342,9606373,Paper_9606373,2002,String Theory,Cambridge
10343,9606375,Paper_9606375,1997,High Energy Physics,Max Planck
10344,9606377,Paper_9606377,1996,String Theory,Oxford
10345,9606378,Paper_9606378,1999,Cosmology,Cambridge
10346,9606379,Paper_9606379,1992,Quantum Gravity,Oxford
10347,9606380,Paper_9606380,2003,High Energy Physics,Cambridge
10348,9606381,Paper_9606381,1992,Astrophysics,Oxford
10349,9606382,Paper_9606382,1995,Quantum Gravity,Harvard
10350,9606383,Paper_9606383,1997,High Energy Physics,Caltech
10351,9606384,Paper_9606384,1999,Cosmology,Caltech
10352,9606385,Paper_9606385,1993,String Theory,Harvard
10353,9606386,Paper_9606386,1999,String Theory,ETH Zurich
10354,9606387,Paper_9606387,2003,Quantum Gravity,Harvard
10355,9606388,Paper_9606388,2003,Particle Physics,Stanford
10356,9606389,Paper_9606389,2002,High Energy Physics,Caltech
10357,9606390,Paper_9606390,1993,Cosmology,Oxford
10358,9606391,Paper_9606391,2000,Particle Physics,Caltech
10359,9606392,Paper_9606392,2003,Astrophysics,Stanford
10360,9606393,Paper_9606393,2001,Astrophysics,Princeton
10361,9606395,Paper_9606395,2000,String Theory,Cambridge
10362,9606397,Paper_9606397,2002,Quantum Gravity,Caltech
10363,9606398,Paper_9606398,1995,Quantum Gravity,Cambridge
10364,9606399,Paper_9606399,1993,High Energy Physics,Princeton
10365,9606402,Paper_9606402,1993,Cosmology,Princeton
10366,9606406,Paper_9606406,2002,Particle Physics,Cambridge
10367,9606407,Paper_9606407,2000,Quantum Gravity,Harvard
10368,9606408,Paper_9606408,1998,High Energy Physics,CERN
10369,9606410,Paper_9606410,1999,Quantum Gravity,Cambridge
10370,9606411,Paper_9606411,1996,High Energy Physics,ETH Zurich
10371,9606412,Paper_9606412,2003,String Theory,Oxford
10372,9606414,Paper_9606414,1994,Particle Physics,MIT
10373,9606415,Paper_9606415,1997,Particle Physics,Harvard
10374,9606416,Paper_9606416,1997,Cosmology,Cambridge
10375,9606417,Paper_9606417,2002,Astrophysics,ETH Zurich
10376,9606418,Paper_9606418,1996,Particle Physics,Harvard
10377,9606419,Paper_9606419,1993,High Energy Physics,MIT
10378,9606422,Paper_9606422,1999,Astrophysics,Princeton
10379,9606423,Paper_9606423,1992,Quantum Gravity,Stanford
10380,9606424,Paper_9606424,1993,Cosmology,MIT
10381,9606426,Paper_9606426,1998,Cosmology,Max Planck
10382,9606427,Paper_9606427,1993,Particle Physics,Cambridge
10383,9606428,Paper_9606428,1993,Quantum Gravity,Cambridge
10384,9606429,Paper_9606429,1996,Particle Physics,ETH Zurich
10385,9606431,Paper_9606431,1998,Particle Physics,CERN
10386,9606432,Paper_9606432,2003,Cosmology,Cambridge
10387,9606435,Paper_9606435,2000,Quantum Gravity,ETH Zurich
10388,9606438,Paper_9606438,1999,String Theory,CERN
10389,9606439,Paper_9606439,2003,Quantum Gravity,Harvard
10390,9606442,Paper_9606442,2003,Quantum Gravity,Max Planck
10391,9606443,Paper_9606443,1998,String Theory,Caltech
10392,9606444,Paper_9606444,1995,Astrophysics,Stanford
10393,9606445,Paper_9606445,1998,Particle Physics,Princeton
10394,9606447,Paper_9606447,2003,Astrophysics,Harvard
10395,9606448,Paper_9606448,2003,Particle Physics,Harvard
10396,9606449,Paper_9606449,1998,Particle Physics,Stanford
10397,9606452,Paper_9606452,1993,Cosmology,Caltech
10398,9606454,Paper_9606454,1998,High Energy Physics,ETH Zurich
10399,9606456,Paper_9606456,1999,Astrophysics,Harvard
10400,9606460,Paper_9606460,2003,High Energy Physics,Oxford
10401,9606463,Paper_9606463,1998,High Energy Physics,MIT
10402,9606464,Paper_9606464,1992,Quantum Gravity,Princeton
10403,9606465,Paper_9606465,2003,High Energy Physics,Caltech
10404,9606466,Paper_9606466,1996,Quantum Gravity,CERN
10405,9606467,Paper_9606467,1994,Quantum Gravity,Stanford
10406,9606468,Paper_9606468,2002,Particle Physics,Caltech
10407,9606469,Paper_9606469,1996,Cosmology,Harvard
10408,9606470,Paper_9606470,2000,Astrophysics,MIT
10409,9606471,Paper_9606471,1995,Particle Physics,ETH Zurich
10410,9606472,Paper_9606472,1998,Cosmology,Caltech
10411,9606474,Paper_9606474,1998,High Energy Physics,Princeton
10412,9606475,Paper_9606475,2001,Particle Physics,CERN
10413,9606477,Paper_9606477,1993,High Energy Physics,ETH Zurich
10414,9606478,Paper_9606478,2001,Astrophysics,Princeton
10415,9606482,Paper_9606482,1994,Particle Physics,Cambridge
10416,9606483,Paper_9606483,1996,High Energy Physics,MIT
10417,9606484,Paper_9606484,1996,String Theory,CERN
10418,9606485,Paper_9606485,2001,Quantum Gravity,Caltech
10419,9606486,Paper_9606486,1995,String Theory,MIT
10420,9607201,Paper_9607201,1999,String Theory,Oxford
10421,9607202,Paper_9607202,1997,High Energy Physics,Cambridge
10422,9607204,Paper_9607204,1994,High Energy Physics,CERN
10423,9607205,Paper_9607205,1993,Cosmology,Oxford
10424,9607206,Paper_9607206,1995,High Energy Physics,Stanford
10425,9607207,Paper_9607207,1998,Quantum Gravity,MIT
10426,9607208,Paper_9607208,2001,Cosmology,Princeton
10427,9607210,Paper_9607210,2003,Particle Physics,Oxford
10428,9607213,Paper_9607213,2001,Particle Physics,Princeton
10429,9607214,Paper_9607214,1997,Cosmology,Stanford
10430,9607215,Paper_9607215,2002,Quantum Gravity,ETH Zurich
10431,9607216,Paper_9607216,2002,High Energy Physics,Oxford
10432,9607217,Paper_9607217,1996,Astrophysics,Cambridge
10433,9607218,Paper_9607218,2001,Astrophysics,CERN
10434,9607220,Paper_9607220,1995,Cosmology,Princeton
10435,9607222,Paper_9607222,1992,Quantum Gravity,Princeton
10436,9607223,Paper_9607223,1997,Astrophysics,Caltech
10437,9607225,Paper_9607225,1996,String Theory,Cambridge
10438,9607226,Paper_9607226,2000,High Energy Physics,ETH Zurich
10439,9607227,Paper_9607227,1994,Quantum Gravity,Max Planck
10440,9607232,Paper_9607232,2000,Quantum Gravity,Harvard
10441,9607233,Paper_9607233,1992,String Theory,ETH Zurich
10442,9607234,Paper_9607234,1995,Quantum Gravity,MIT
10443,9607236,Paper_9607236,1996,String Theory,Cambridge
10444,9607237,Paper_9607237,1998,Particle Physics,MIT
10445,9607238,Paper_9607238,1997,Particle Physics,ETH Zurich
10446,9607239,Paper_9607239,1996,Cosmology,Caltech
10447,9607240,Paper_9607240,1994,String Theory,MIT
10448,9607241,Paper_9607241,1993,String Theory,Harvard
10449,9607243,Paper_9607243,1999,Cosmology,Max Planck
10450,9607244,Paper_9607244,1999,Cosmology,Princeton
10451,9607245,Paper_9607245,1995,Astrophysics,Stanford
10452,9607246,Paper_9607246,2003,Astrophysics,Cambridge
10453,9607250,Paper_9607250,1992,Cosmology,Princeton
10454,9607251,Paper_9607251,1996,Quantum Gravity,ETH Zurich
10455,9607252,Paper_9607252,1999,Particle Physics,Oxford
10456,9607253,Paper_9607253,1998,Astrophysics,Max Planck
10457,9607254,Paper_9607254,1995,Astrophysics,Max Planck
10458,9607255,Paper_9607255,1997,Cosmology,CERN
10459,9607256,Paper_9607256,1992,Astrophysics,Max Planck
10460,9607258,Paper_9607258,1999,Quantum Gravity,MIT
10461,9607259,Paper_9607259,1996,Quantum Gravity,Harvard
10462,9607261,Paper_9607261,1993,String Theory,MIT
10463,9607263,Paper_9607263,1993,String Theory,Caltech
10464,9607265,Paper_9607265,1998,High Energy Physics,Max Planck
10465,9607266,Paper_9607266,1998,Quantum Gravity,MIT
10466,9607268,Paper_9607268,1992,High Energy Physics,Max Planck
10467,9607271,Paper_9607271,1993,Cosmology,ETH Zurich
10468,9607272,Paper_9607272,1993,Astrophysics,Harvard
10469,9607273,Paper_9607273,2002,High Energy Physics,Max Planck
10470,9607275,Paper_9607275,1997,High Energy Physics,Cambridge
10471,9607276,Paper_9607276,1994,String Theory,ETH Zurich
10472,9607279,Paper_9607279,1992,High Energy Physics,Max Planck
10473,9607280,Paper_9607280,2002,Astrophysics,Stanford
10474,9607281,Paper_9607281,1998,Cosmology,Caltech
10475,9607284,Paper_9607284,1995,Particle Physics,MIT
10476,9607285,Paper_9607285,1997,String Theory,Stanford
10477,9607286,Paper_9607286,2003,Particle Physics,Caltech
10478,9607288,Paper_9607288,1992,High Energy Physics,CERN
10479,9607289,Paper_9607289,1992,Quantum Gravity,Caltech
10480,9607290,Paper_9607290,1992,Quantum Gravity,Max Planck
10481,9607291,Paper_9607291,1998,String Theory,Princeton
10482,9607292,Paper_9607292,2003,Astrophysics,Princeton
10483,9607293,Paper_9607293,1994,Quantum Gravity,Cambridge
10484,9607294,Paper_9607294,2003,Astrophysics,MIT
10485,9607296,Paper_9607296,1996,Quantum Gravity,CERN
10486,9607297,Paper_9607297,1998,High Energy Physics,ETH Zurich
10487,9607298,Paper_9607298,1992,Astrophysics,Princeton
10488,9607300,Paper_9607300,1993,String Theory,Princeton
10489,9607301,Paper_9607301,2003,Cosmology,Harvard
10490,9607303,Paper_9607303,1994,Astrophysics,MIT
10491,9607304,Paper_9607304,1998,High Energy Physics,Caltech
10492,9607305,Paper_9607305,1995,Particle Physics,Max Planck
10493,9607306,Paper_9607306,1994,Quantum Gravity,Stanford
10494,9607309,Paper_9607309,1994,String Theory,CERN
10495,9607310,Paper_9607310,1992,String Theory,Caltech
10496,9607311,Paper_9607311,2001,Quantum Gravity,Stanford
10497,9607314,Paper_9607314,2002,Quantum Gravity,CERN
10498,9607315,Paper_9607315,1997,High Energy Physics,Stanford
10499,9607317,Paper_9607317,2002,Astrophysics,MIT
10500,9607318,Paper_9607318,2002,Particle Physics,Harvard
10501,9607319,Paper_9607319,1992,Astrophysics,MIT
10502,9607324,Paper_9607324,1995,String Theory,Max Planck
10503,9607325,Paper_9607325,1996,Quantum Gravity,Caltech
10504,9607326,Paper_9607326,2001,Astrophysics,Caltech
10505,9607328,Paper_9607328,1995,Particle Physics,Stanford
10506,9607329,Paper_9607329,1997,Quantum Gravity,Max Planck
10507,9607331,Paper_9607331,1998,Astrophysics,Caltech
10508,9607332,Paper_9607332,1994,Quantum Gravity,Harvard
10509,9607333,Paper_9607333,1996,String Theory,Oxford
10510,9607335,Paper_9607335,2002,String Theory,Princeton
10511,9607336,Paper_9607336,1994,Quantum Gravity,Cambridge
10512,9607342,Paper_9607342,1994,Cosmology,Oxford
10513,9607343,Paper_9607343,1996,String Theory,Harvard
10514,9607345,Paper_9607345,1999,High Energy Physics,CERN
10515,9607347,Paper_9607347,1994,String Theory,Harvard
10516,9607349,Paper_9607349,2000,High Energy Physics,Oxford
10517,9607350,Paper_9607350,1995,String Theory,Stanford
10518,9607354,Paper_9607354,2003,Astrophysics,Harvard
10519,9607355,Paper_9607355,1997,Quantum Gravity,Oxford
10520,9607359,Paper_9607359,1999,Particle Physics,ETH Zurich
10521,9607360,Paper_9607360,2002,Quantum Gravity,Cambridge
10522,9607362,Paper_9607362,2002,Cosmology,Max Planck
10523,9607363,Paper_9607363,2002,Particle Physics,Princeton
10524,9607366,Paper_9607366,1994,Cosmology,ETH Zurich
10525,9607370,Paper_9607370,1995,String Theory,Oxford
10526,9607372,Paper_9607372,1993,String Theory,Stanford
10527,9607374,Paper_9607374,1998,High Energy Physics,Princeton
10528,9607376,Paper_9607376,1997,Cosmology,MIT
10529,9607377,Paper_9607377,1996,High Energy Physics,Oxford
10530,9607378,Paper_9607378,1994,String Theory,Caltech
10531,9607379,Paper_9607379,2002,Cosmology,CERN
10532,9607380,Paper_9607380,2001,High Energy Physics,Oxford
10533,9607382,Paper_9607382,1996,Astrophysics,Cambridge
10534,9607383,Paper_9607383,1999,String Theory,Caltech
10535,9607384,Paper_9607384,1995,High Energy Physics,Harvard
10536,9607385,Paper_9607385,2003,String Theory,Stanford
10537,9607386,Paper_9607386,1996,High Energy Physics,Cambridge
10538,9607388,Paper_9607388,1998,High Energy Physics,Princeton
10539,9607389,Paper_9607389,2002,Quantum Gravity,Princeton
10540,9607390,Paper_9607390,1995,Cosmology,Harvard
10541,9607392,Paper_9607392,2003,Particle Physics,Oxford
10542,9607393,Paper_9607393,1994,Particle Physics,Harvard
10543,9607394,Paper_9607394,2000,String Theory,Caltech
10544,9607397,Paper_9607397,1994,String Theory,Caltech
10545,9607399,Paper_9607399,2003,High Energy Physics,ETH Zurich
10546,9607400,Paper_9607400,2001,Quantum Gravity,Cambridge
10547,9607401,Paper_9607401,1993,String Theory,ETH Zurich
10548,9607403,Paper_9607403,1993,Quantum Gravity,ETH Zurich
10549,9607404,Paper_9607404,2002,Particle Physics,Oxford
10550,9607405,Paper_9607405,1995,Particle Physics,Max Planck
10551,9607407,Paper_9607407,1995,String Theory,Cambridge
10552,9607408,Paper_9607408,1995,Particle Physics,Cambridge
10553,9607409,Paper_9607409,1998,Cosmology,Princeton
10554,9607411,Paper_9607411,2000,Particle Physics,Oxford
10555,9607412,Paper_9607412,1995,Particle Physics,Harvard
10556,9607413,Paper_9607413,1992,High Energy Physics,MIT
10557,9607414,Paper_9607414,1998,Particle Physics,Max Planck
10558,9607418,Paper_9607418,1994,String Theory,Harvard
10559,9607419,Paper_9607419,1999,Cosmology,Caltech
10560,9607421,Paper_9607421,2001,Cosmology,Max Planck
10561,9607423,Paper_9607423,2002,Astrophysics,Oxford
10562,9607426,Paper_9607426,1993,String Theory,Caltech
10563,9607427,Paper_9607427,2002,Cosmology,MIT
10564,9607428,Paper_9607428,1993,High Energy Physics,Max Planck
10565,9607431,Paper_9607431,2002,Quantum Gravity,ETH Zurich
10566,9607432,Paper_9607432,1993,Astrophysics,Caltech
10567,9607433,Paper_9607433,1992,High Energy Physics,Caltech
10568,9607436,Paper_9607436,1999,Quantum Gravity,Oxford
10569,9607437,Paper_9607437,1992,High Energy Physics,Stanford
10570,9607438,Paper_9607438,1992,Astrophysics,Cambridge
10571,9607439,Paper_9607439,2000,Cosmology,Oxford
10572,9607440,Paper_9607440,1999,Cosmology,CERN
10573,9607442,Paper_9607442,2000,Quantum Gravity,Oxford
10574,9607443,Paper_9607443,2003,String Theory,Harvard
10575,9607446,Paper_9607446,1995,Astrophysics,Stanford
10576,9607447,Paper_9607447,1993,String Theory,Oxford
10577,9607448,Paper_9607448,1995,Cosmology,Cambridge
10578,9607449,Paper_9607449,1999,High Energy Physics,Stanford
10579,9607450,Paper_9607450,1997,Particle Physics,Cambridge
10580,9607451,Paper_9607451,1994,Particle Physics,Harvard
10581,9607454,Paper_9607454,2002,Quantum Gravity,Oxford
10582,9607459,Paper_9607459,2003,String Theory,Princeton
10583,9607461,Paper_9607461,1998,Quantum Gravity,Caltech
10584,9607462,Paper_9607462,2001,Astrophysics,ETH Zurich
10585,9607463,Paper_9607463,1994,Particle Physics,Harvard
10586,9607465,Paper_9607465,2001,Particle Physics,Cambridge
10587,9607466,Paper_9607466,1992,Quantum Gravity,Oxford
10588,9607467,Paper_9607467,2001,String Theory,Max Planck
10589,9607469,Paper_9607469,2002,Astrophysics,MIT
10590,9607470,Paper_9607470,1994,Particle Physics,Oxford
10591,9607472,Paper_9607472,2003,High Energy Physics,Cambridge
10592,9607473,Paper_9607473,2001,High Energy Physics,MIT
10593,9607474,Paper_9607474,2001,High Energy Physics,ETH Zurich
10594,9607475,Paper_9607475,2002,Astrophysics,Oxford
10595,9607476,Paper_9607476,2002,Cosmology,Caltech
10596,9607481,Paper_9607481,1995,String Theory,Caltech
10597,9607484,Paper_9607484,2001,Astrophysics,CERN
10598,9607485,Paper_9607485,1993,High Energy Physics,MIT
10599,9607487,Paper_9607487,1994,String Theory,Harvard
10600,9607488,Paper_9607488,1992,Astrophysics,Oxford
10601,9608201,Paper_9608201,2003,Quantum Gravity,Harvard
10602,9608203,Paper_9608203,2001,String Theory,Harvard
10603,9608205,Paper_9608205,1992,Astrophysics,Caltech
10604,9608206,Paper_9608206,1995,Quantum Gravity,Cambridge
10605,9608209,Paper_9608209,1996,Quantum Gravity,ETH Zurich
10606,9608210,Paper_9608210,2002,High Energy Physics,ETH Zurich
10607,9608211,Paper_9608211,2002,Quantum Gravity,Cambridge
10608,9608213,Paper_9608213,2000,Astrophysics,Cambridge
10609,9608214,Paper_9608214,1992,Cosmology,Max Planck
10610,9608215,Paper_9608215,2003,String Theory,MIT
10611,9608218,Paper_9608218,2003,Astrophysics,MIT
10612,9608221,Paper_9608221,1998,High Energy Physics,Harvard
10613,9608223,Paper_9608223,1995,Astrophysics,MIT
10614,9608224,Paper_9608224,1996,Cosmology,MIT
10615,9608225,Paper_9608225,1993,High Energy Physics,CERN
10616,9608226,Paper_9608226,1996,Cosmology,Harvard
10617,9608229,Paper_9608229,2002,Particle Physics,MIT
10618,9608230,Paper_9608230,1992,Astrophysics,Cambridge
10619,9608231,Paper_9608231,2002,Quantum Gravity,CERN
10620,9608233,Paper_9608233,1994,Cosmology,Max Planck
10621,9608239,Paper_9608239,1998,High Energy Physics,MIT
10622,9608241,Paper_9608241,1998,Cosmology,CERN
10623,9608242,Paper_9608242,2003,Astrophysics,Harvard
10624,9608243,Paper_9608243,2001,Astrophysics,Caltech
10625,9608245,Paper_9608245,1996,Quantum Gravity,MIT
10626,9608247,Paper_9608247,1995,String Theory,Max Planck
10627,9608251,Paper_9608251,2003,String Theory,Cambridge
10628,9608252,Paper_9608252,2000,String Theory,Stanford
10629,9608253,Paper_9608253,1992,Quantum Gravity,Princeton
10630,9608256,Paper_9608256,1995,Astrophysics,Oxford
10631,9608261,Paper_9608261,1992,Particle Physics,ETH Zurich
10632,9608262,Paper_9608262,2001,Particle Physics,MIT
10633,9608263,Paper_9608263,1999,Cosmology,MIT
10634,9608264,Paper_9608264,1995,Cosmology,Oxford
10635,9608269,Paper_9608269,1992,Astrophysics,Princeton
10636,9608270,Paper_9608270,1999,Astrophysics,MIT
10637,9608272,Paper_9608272,1999,Astrophysics,Caltech
10638,9608273,Paper_9608273,1994,Particle Physics,MIT
10639,9608274,Paper_9608274,2001,Particle Physics,Cambridge
10640,9608275,Paper_9608275,1992,Quantum Gravity,Cambridge
10641,9608276,Paper_9608276,1999,Particle Physics,CERN
10642,9608277,Paper_9608277,1994,Cosmology,Max Planck
10643,9608280,Paper_9608280,2002,Astrophysics,Cambridge
10644,9608281,Paper_9608281,1993,Astrophysics,Stanford
10645,9608282,Paper_9608282,2000,High Energy Physics,Cambridge
10646,9608287,Paper_9608287,1997,Quantum Gravity,ETH Zurich
10647,9608289,Paper_9608289,2003,Astrophysics,Harvard
10648,9608291,Paper_9608291,1995,High Energy Physics,ETH Zurich
10649,9608292,Paper_9608292,2000,String Theory,ETH Zurich
10650,9608293,Paper_9608293,1998,String Theory,Oxford
10651,9608294,Paper_9608294,1995,Cosmology,MIT
10652,9608296,Paper_9608296,1995,Cosmology,MIT
10653,9608297,Paper_9608297,1992,Particle Physics,ETH Zurich
10654,9608299,Paper_9608299,1996,Cosmology,MIT
10655,9608301,Paper_9608301,2002,High Energy Physics,MIT
10656,9608304,Paper_9608304,2001,String Theory,Stanford
10657,9608305,Paper_9608305,1995,Particle Physics,Stanford
10658,9608306,Paper_9608306,1993,String Theory,Cambridge
10659,9608307,Paper_9608307,1992,Astrophysics,Caltech
10660,9608308,Paper_9608308,1993,String Theory,Caltech
10661,9608309,Paper_9608309,1997,Astrophysics,Oxford
10662,9608310,Paper_9608310,2001,Particle Physics,Oxford
10663,9608311,Paper_9608311,2002,Quantum Gravity,Oxford
10664,9608313,Paper_9608313,1993,High Energy Physics,Max Planck
10665,9608314,Paper_9608314,1996,String Theory,Princeton
10666,9608317,Paper_9608317,1994,String Theory,Stanford
10667,9608318,Paper_9608318,2002,High Energy Physics,Cambridge
