src_id,dst_id,type,weight
1259,8134,CITES,6
1259,8578,CITES,3
1259,8658,CITES,2
1259,9416,CITES,5
1259,9440,CITES,2
1259,9767,CITES,9
1259,10824,CITES,1
1259,11109,CITES,5
1259,12361,CITES,8
1259,13469,CITES,2
1259,13772,CITES,9
1258,7536,CITES,9
1258,8658,CITES,4
1258,9234,CITES,1
1258,9416,CITES,4
1258,9440,CITES,2
1258,9881,CITES,1
1258,12240,CITES,2
1258,13772,CITES,2
1258,14091,CITES,3
1258,14533,CITES,8
1258,15903,CITES,5
1258,17513,CITES,8
9037,6052,CITES,1
9037,6495,CITES,6
9037,7075,CITES,5
9037,7165,CITES,1
9037,7732,CITES,10
9037,8010,CITES,9
9037,8232,CITES,6
9037,8876,CITES,7
8876,7075,CITES,8
8876,7214,CITES,1
8876,7732,CITES,7
8876,8819,CITES,3
6495,4575,CITES,2
6495,4591,CITES,6
6495,4710,CITES,5
6495,5144,CITES,5
6495,5418,CITES,7
6495,5442,CITES,5
6495,5515,CITES,8
6495,5523,CITES,10
6495,5796,CITES,8
6495,5905,CITES,7
6495,5923,CITES,2
8232,4695,CITES,9
8232,5144,CITES,6
8232,5418,CITES,8
8232,5442,CITES,5
8232,5979,CITES,4
8232,6196,CITES,9
8232,6200,CITES,7
8232,6236,CITES,7
8232,6364,CITES,3
8232,6467,CITES,6
8232,6495,CITES,1
8232,6531,CITES,3
8232,6598,CITES,9
8232,6667,CITES,5
8232,6879,CITES,6
8232,7047,CITES,2
8232,7137,CITES,9
8232,7145,CITES,2
8232,7265,CITES,9
8232,7297,CITES,6
8232,7478,CITES,4
8232,7725,CITES,9
8232,7738,CITES,2
8232,7764,CITES,3
8232,7788,CITES,5
8232,8018,CITES,4
8232,8198,CITES,9
6052,4555,CITES,4
6052,4786,CITES,2
6052,5255,CITES,2
6052,5638,CITES,5
6052,5924,CITES,2
6052,5975,CITES,1
7732,5975,CITES,1
7732,5979,CITES,10
7732,6035,CITES,6
7732,6052,CITES,8
7732,6196,CITES,9
7732,6200,CITES,3
7732,7075,CITES,10
7732,7165,CITES,5
7732,7303,CITES,2
7732,7510,CITES,10
7237,5766,CITES,10
7237,5899,CITES,8
7237,6615,CITES,7
7237,6662,CITES,6
7237,6744,CITES,4
7237,6746,CITES,1
7237,7113,CITES,5
6478,4456,CITES,9
6478,4820,CITES,3
6478,5301,CITES,8
6478,5364,CITES,3
6478,5533,CITES,2
5439,4456,CITES,6
5439,5262,CITES,6
11328,4688,CITES,1
11328,4972,CITES,4
11328,9902,CITES,10
11328,10495,CITES,7
11328,10691,CITES,9
11328,10818,CITES,1
10818,4653,CITES,2
10818,4688,CITES,2
10818,5465,CITES,7
10818,6121,CITES,9
10691,4456,CITES,3
10691,4460,CITES,2
10691,4566,CITES,9
10691,4580,CITES,8
10691,4812,CITES,5
10691,4850,CITES,1
10691,4970,CITES,7
10691,4972,CITES,5
10691,5176,CITES,10
10691,5262,CITES,3
10691,5263,CITES,3
10691,5557,CITES,1
10691,5712,CITES,8
10691,5713,CITES,4
10691,6024,CITES,6
10691,6090,CITES,6
10691,6096,CITES,7
10691,6211,CITES,3
10691,6281,CITES,1
10691,6340,CITES,3
10691,6423,CITES,3
10691,6673,CITES,10
10691,6674,CITES,5
10691,6707,CITES,10
10691,7124,CITES,5
10691,7182,CITES,6
10691,7200,CITES,2
10691,7201,CITES,4
10691,7636,CITES,2
10691,7641,CITES,10
10691,7897,CITES,9
10691,8020,CITES,10
10691,8386,CITES,5
10691,8661,CITES,9
10691,8662,CITES,5
10691,8674,CITES,8
10691,8782,CITES,1
10691,9594,CITES,8
10691,10289,CITES,2
3447,1,CITES,8
3447,139,CITES,4
3447,321,CITES,1
3447,408,CITES,3
3447,419,CITES,2
3447,442,CITES,6
3447,496,CITES,7
3447,1266,CITES,1
3447,1383,CITES,2
3447,1621,CITES,4
3447,1911,CITES,10
3447,2021,CITES,10
3447,2105,CITES,5
3447,2390,CITES,8
3447,2418,CITES,7
3447,3000,CITES,6
3447,3277,CITES,10
3447,4589,CITES,9
3447,5050,CITES,5
3447,5390,CITES,6
3447,5878,CITES,8
3447,6866,CITES,7
3447,8098,CITES,3
3447,8457,CITES,2
3447,8529,CITES,1
3447,8758,CITES,6
3447,9802,CITES,3
3447,10179,CITES,1
3447,10841,CITES,7
3447,10952,CITES,9
3447,11811,CITES,2
3447,12772,CITES,1
3447,13008,CITES,7
3447,13310,CITES,10
3447,13321,CITES,7
3447,13336,CITES,2
3447,14180,CITES,4
3447,14354,CITES,9
3447,14579,CITES,8
3447,15019,CITES,4
3447,15068,CITES,5
3447,15174,CITES,4
3447,15448,CITES,6
3447,15621,CITES,8
3447,15678,CITES,2
3447,15736,CITES,2
3447,16016,CITES,1
3447,16055,CITES,3
3447,16164,CITES,4
3447,16296,CITES,5
3447,16405,CITES,8
3447,16760,CITES,8
3447,17266,CITES,1
3447,17313,CITES,5
3447,17421,CITES,8
3447,17470,CITES,3
3447,17700,CITES,10
3447,17881,CITES,1
3447,18135,CITES,3
3447,18142,CITES,4
16296,4519,CITES,9
16296,4528,CITES,9
16296,4940,CITES,2
16296,4946,CITES,4
16296,5063,CITES,10
16296,5119,CITES,4
16296,5373,CITES,8
16296,5390,CITES,3
16296,5597,CITES,10
16296,5817,CITES,10
16296,5878,CITES,9
16296,5934,CITES,2
16296,5995,CITES,9
16296,6130,CITES,8
16296,6279,CITES,7
16296,6443,CITES,4
16296,6866,CITES,3
16296,7013,CITES,3
16296,7751,CITES,2
16296,7824,CITES,1
16296,8098,CITES,9
16296,8758,CITES,2
16296,8982,CITES,5
16296,9143,CITES,5
16296,9215,CITES,1
16296,9802,CITES,10
16296,9865,CITES,4
16296,9966,CITES,1
16296,10047,CITES,7
16296,10244,CITES,10
16296,10482,CITES,5
16296,10627,CITES,9
16296,10882,CITES,3
16296,11449,CITES,8
16296,11631,CITES,3
16296,11811,CITES,2
16296,11821,CITES,5
16296,11854,CITES,9
16296,12386,CITES,5
16296,12772,CITES,7
16296,12790,CITES,4
16296,12928,CITES,5
16296,12974,CITES,7
16296,13321,CITES,3
16296,13902,CITES,8
16296,14169,CITES,8
16296,14180,CITES,2
16296,14299,CITES,5
16296,14354,CITES,3
16296,14411,CITES,6
16296,14524,CITES,5
16296,14564,CITES,7
16296,14579,CITES,4
16296,14687,CITES,4
16296,14872,CITES,1
16296,14927,CITES,8
16296,15150,CITES,3
16296,15167,CITES,8
16296,15174,CITES,4
16296,15210,CITES,2
16296,15356,CITES,3
16296,15448,CITES,6
16296,15621,CITES,7
16296,15678,CITES,10
16296,15736,CITES,7
16296,15747,CITES,7
16296,15784,CITES,2
16296,15857,CITES,5
16296,15973,CITES,7
16296,16055,CITES,10
16296,16164,CITES,6
16296,16214,CITES,7
16296,16260,CITES,2
16055,4456,CITES,5
16055,4631,CITES,3
16055,4970,CITES,7
16055,5176,CITES,7
16055,6674,CITES,1
16055,7200,CITES,6
16055,7201,CITES,4
16055,7607,CITES,4
16055,8386,CITES,10
16055,8886,CITES,3
16055,12160,CITES,1
16055,13844,CITES,4
16055,14354,CITES,4
16055,15038,CITES,1
3000,1,CITES,1
3000,272,CITES,10
3000,321,CITES,9
3000,408,CITES,10
3000,442,CITES,9
3000,640,CITES,10
3000,1866,CITES,4
3000,2207,CITES,10
3000,2208,CITES,7
3000,2580,CITES,2
3000,2693,CITES,6
3000,2812,CITES,8
3000,4738,CITES,5
3000,5119,CITES,5
3000,5995,CITES,4
3000,7099,CITES,5
3000,7991,CITES,3
3000,8758,CITES,9
3000,10841,CITES,9
3000,11448,CITES,2
3000,13343,CITES,2
3000,14169,CITES,9
3000,14180,CITES,5
3000,14339,CITES,7
3000,14579,CITES,3
3000,15019,CITES,10
3000,15167,CITES,9
3000,15931,CITES,3
3000,16016,CITES,1
3000,16164,CITES,2
3000,16296,CITES,1
3000,16480,CITES,8
3000,16962,CITES,3
3000,17730,CITES,3
3000,17795,CITES,9
3000,18135,CITES,8
17421,4752,CITES,2
17421,5394,CITES,2
17421,6130,CITES,7
17421,6402,CITES,5
17421,7824,CITES,9
17421,8436,CITES,9
17421,8549,CITES,8
17421,9618,CITES,9
17421,10641,CITES,10
17421,10952,CITES,9
17421,11224,CITES,4
17421,12386,CITES,4
17421,12772,CITES,8
17421,13008,CITES,4
17421,13959,CITES,3
17421,14579,CITES,1
17421,14687,CITES,3
17421,15068,CITES,6
17421,15573,CITES,4
17421,15621,CITES,6
17421,15779,CITES,4
17421,16164,CITES,10
17421,16296,CITES,7
17421,16689,CITES,6
17421,16719,CITES,5
17421,16907,CITES,1
17421,16953,CITES,3
17421,16962,CITES,8
17421,17281,CITES,9
442,1,CITES,7
442,3432,CITES,6
442,5119,CITES,7
442,5390,CITES,1
442,5484,CITES,8
442,5861,CITES,5
442,5995,CITES,2
442,6008,CITES,7
442,6483,CITES,9
442,6815,CITES,9
442,6866,CITES,2
442,7099,CITES,2
442,8098,CITES,4
442,8758,CITES,5
442,9142,CITES,7
442,9814,CITES,10
442,10244,CITES,9
442,10546,CITES,5
442,10841,CITES,2
442,14169,CITES,10
442,15019,CITES,9
442,15167,CITES,6
442,15931,CITES,6
442,18135,CITES,4
15174,5090,CITES,9
15174,5373,CITES,10
15174,5652,CITES,4
15174,5878,CITES,2
15174,5995,CITES,8
15174,6019,CITES,6
15174,6130,CITES,1
15174,6389,CITES,1
15174,6701,CITES,10
15174,6866,CITES,6
15174,7117,CITES,7
15174,7776,CITES,2
15174,8098,CITES,5
15174,8758,CITES,9
15174,9053,CITES,9
15174,9143,CITES,1
15174,9215,CITES,2
15174,10008,CITES,10
15174,10244,CITES,4
15174,10482,CITES,10
15174,10531,CITES,5
15174,12220,CITES,4
15174,12386,CITES,5
15174,13278,CITES,10
15174,13301,CITES,4
15174,13628,CITES,9
15174,13818,CITES,8
15174,13902,CITES,2
15174,14016,CITES,4
15174,14080,CITES,5
15174,14169,CITES,5
15174,14299,CITES,4
15174,14564,CITES,10
15174,14735,CITES,2
15174,14927,CITES,6
15174,14980,CITES,10
15174,15020,CITES,4
15174,15153,CITES,7
15174,15157,CITES,8
15174,15167,CITES,6
15174,15634,CITES,4
2418,1,CITES,6
2418,230,CITES,10
2418,442,CITES,5
2418,967,CITES,7
2418,3432,CITES,5
2418,4730,CITES,6
2418,5119,CITES,8
2418,5390,CITES,6
2418,5498,CITES,3
2418,5605,CITES,7
2418,5995,CITES,3
2418,6815,CITES,2
2418,6866,CITES,4
2418,6953,CITES,4
2418,7099,CITES,9
2418,7134,CITES,8
2418,7488,CITES,10
2418,8098,CITES,7
2418,8758,CITES,1
2418,9142,CITES,3
2418,9814,CITES,1
2418,10012,CITES,5
2418,10244,CITES,2
2418,10546,CITES,6
2418,10841,CITES,6
2418,13268,CITES,9
2418,14169,CITES,4
2418,14731,CITES,1
2418,15019,CITES,2
2418,15167,CITES,10
2418,15319,CITES,2
2418,16016,CITES,7
2418,16363,CITES,5
2418,18135,CITES,7
15448,4677,CITES,4
15448,4972,CITES,2
15448,5176,CITES,3
15448,5944,CITES,2
15448,6096,CITES,3
15448,7099,CITES,9
15448,8496,CITES,4
15448,9594,CITES,4
15448,9865,CITES,2
15448,9966,CITES,1
15448,10047,CITES,10
15448,10289,CITES,1
15448,10691,CITES,7
15448,11357,CITES,10
15448,11821,CITES,3
15448,11854,CITES,10
15448,12160,CITES,6
15448,12181,CITES,2
15448,14005,CITES,3
15448,14764,CITES,5
15448,15019,CITES,10
15448,15167,CITES,1
15448,15199,CITES,10
16405,4972,CITES,3
16405,5176,CITES,2
16405,5557,CITES,9
16405,6707,CITES,10
16405,8020,CITES,1
16405,8661,CITES,1
16405,9865,CITES,1
16405,9966,CITES,10
16405,10047,CITES,2
16405,10289,CITES,4
16405,10691,CITES,3
16405,11854,CITES,6
16405,12160,CITES,4
16405,13844,CITES,2
16405,14005,CITES,2
16405,15639,CITES,3
16405,15784,CITES,10
16405,16296,CITES,1
3277,321,CITES,5
3277,408,CITES,8
3277,470,CITES,3
3277,681,CITES,8
3277,781,CITES,1
3277,967,CITES,1
3277,1383,CITES,4
3277,2369,CITES,2
3277,2374,CITES,9
3277,5720,CITES,6
3277,7274,CITES,2
3277,8139,CITES,4
3277,8559,CITES,3
3277,9802,CITES,6
3277,9868,CITES,1
3277,13637,CITES,6
3277,14180,CITES,4
3277,14411,CITES,1
3277,14579,CITES,4
3277,15210,CITES,5
3277,15263,CITES,7
3277,15335,CITES,6
3277,15678,CITES,9
3277,15747,CITES,6
3277,15857,CITES,6
3277,16164,CITES,6
3277,16260,CITES,1
3277,16296,CITES,3
3277,16333,CITES,5
3277,17174,CITES,4
3277,17313,CITES,7
3277,17532,CITES,1
3277,17604,CITES,5
3277,17658,CITES,2
3277,17700,CITES,2
3277,17920,CITES,1
3277,18142,CITES,4
3277,18196,CITES,8
3277,18268,CITES,5
3277,18296,CITES,1
1266,321,CITES,9
1266,408,CITES,7
1266,538,CITES,1
1266,1181,CITES,1
1266,5119,CITES,5
1266,5390,CITES,6
1266,5817,CITES,2
1266,5878,CITES,3
1266,5995,CITES,7
1266,6866,CITES,7
1266,8098,CITES,5
1266,8758,CITES,10
1266,10923,CITES,8
1266,10952,CITES,9
1266,12772,CITES,5
1266,13008,CITES,5
1266,13359,CITES,4
1266,14169,CITES,8
1266,14180,CITES,7
1266,14579,CITES,2
1266,14687,CITES,1
1266,15068,CITES,10
1266,15167,CITES,3
1266,15581,CITES,6
1266,15621,CITES,10
1266,16164,CITES,5
1266,16296,CITES,5
1266,16478,CITES,6
1266,16689,CITES,3
1266,16760,CITES,9
1266,16962,CITES,8
1266,17198,CITES,10
1266,17281,CITES,2
1266,17349,CITES,5
1266,17428,CITES,9
1266,17496,CITES,9
1266,17611,CITES,2
1266,17612,CITES,4
1266,17917,CITES,5
1266,18135,CITES,2
15736,7141,CITES,6
15736,9726,CITES,8
15736,10329,CITES,10
15736,14301,CITES,2
15736,15164,CITES,10
15736,15393,CITES,3
1621,36,CITES,10
1621,97,CITES,2
1621,125,CITES,3
1621,185,CITES,7
1621,311,CITES,9
1621,369,CITES,5
1621,408,CITES,8
1621,506,CITES,2
1621,847,CITES,7
1621,1383,CITES,8
1621,1429,CITES,2
1621,1442,CITES,2
1621,4566,CITES,1
1621,4677,CITES,1
1621,4972,CITES,8
1621,5125,CITES,10
1621,5262,CITES,9
1621,5263,CITES,6
1621,5944,CITES,2
1621,6090,CITES,10
1621,6423,CITES,3
1621,6674,CITES,2
1621,8170,CITES,9
1621,8496,CITES,1
1621,8668,CITES,5
1621,9726,CITES,4
1621,9865,CITES,10
1621,9966,CITES,10
1621,10047,CITES,7
1621,10082,CITES,10
1621,10099,CITES,3
1621,10111,CITES,8
1621,10181,CITES,2
1621,10543,CITES,8
1621,11351,CITES,7
1621,11435,CITES,10
1621,11449,CITES,4
1621,11518,CITES,5
1621,11821,CITES,4
1621,11832,CITES,2
1621,11854,CITES,8
1621,12150,CITES,6
1621,12181,CITES,3
1621,12227,CITES,4
1621,12401,CITES,1
1621,12772,CITES,4
1621,12856,CITES,6
1621,12974,CITES,3
1621,13008,CITES,7
1621,13070,CITES,1
1621,13305,CITES,3
1621,13321,CITES,5
1621,13601,CITES,9
1621,13628,CITES,7
1621,13660,CITES,10
1621,13844,CITES,7
1621,14222,CITES,7
1621,14301,CITES,4
1621,14764,CITES,6
1621,14872,CITES,8
1621,15068,CITES,4
1621,15174,CITES,5
1621,15393,CITES,7
1621,15621,CITES,3
1621,15639,CITES,4
1621,15678,CITES,3
1621,16147,CITES,2
1621,16296,CITES,7
1621,16404,CITES,9
1621,16882,CITES,3
1621,16989,CITES,5
1621,17266,CITES,2
1621,17287,CITES,10
1621,17700,CITES,8
1621,17881,CITES,6
1621,17944,CITES,4
1621,17946,CITES,4
1621,18142,CITES,3
1621,18158,CITES,9
1621,18176,CITES,5
1621,18177,CITES,1
17313,5063,CITES,10
17313,5146,CITES,4
17313,5376,CITES,10
17313,5390,CITES,5
17313,6900,CITES,3
17313,7734,CITES,4
17313,7824,CITES,6
17313,8139,CITES,1
17313,8195,CITES,4
17313,8549,CITES,4
17313,8668,CITES,4
17313,9618,CITES,7
17313,9802,CITES,6
17313,10340,CITES,7
17313,10641,CITES,5
17313,12194,CITES,2
17313,12220,CITES,9
17313,12318,CITES,2
17313,12772,CITES,7
17313,13008,CITES,3
17313,13021,CITES,4
17313,14180,CITES,1
17313,14246,CITES,10
17313,14579,CITES,3
17313,14687,CITES,8
17313,14712,CITES,1
17313,14806,CITES,8
17313,15210,CITES,9
17313,15358,CITES,7
17313,15563,CITES,9
17313,15779,CITES,10
17313,15820,CITES,2
17313,15879,CITES,1
17313,15885,CITES,1
17313,15938,CITES,9
17313,16164,CITES,8
17313,16260,CITES,3
17313,16296,CITES,10
17313,16368,CITES,3
17313,16631,CITES,5
17313,16962,CITES,3
17313,17196,CITES,10
17266,5373,CITES,10
17266,5878,CITES,10
17266,5995,CITES,1
17266,6130,CITES,7
17266,6866,CITES,4
17266,7991,CITES,10
17266,8098,CITES,7
17266,8758,CITES,8
17266,9143,CITES,8
17266,9215,CITES,4
17266,10244,CITES,10
17266,10546,CITES,3
17266,12220,CITES,4
17266,13301,CITES,3
17266,13637,CITES,6
17266,13729,CITES,2
17266,14169,CITES,2
17266,14564,CITES,3
17266,14739,CITES,7
17266,14927,CITES,9
17266,14934,CITES,4
17266,15157,CITES,4
17266,15174,CITES,2
17266,15263,CITES,8
17266,15747,CITES,5
17266,16016,CITES,4
17266,16333,CITES,1
17266,16337,CITES,2
17266,16603,CITES,8
17266,16667,CITES,2
17266,16745,CITES,10
17266,17052,CITES,10
1911,3,CITES,2
1911,7,CITES,1
1911,144,CITES,7
1911,321,CITES,6
1911,589,CITES,2
1911,677,CITES,8
1911,681,CITES,5
1911,781,CITES,6
1911,1028,CITES,9
1911,1165,CITES,1
1911,1329,CITES,10
1911,1537,CITES,10
1911,1683,CITES,8
1911,6402,CITES,5
1911,8436,CITES,2
1911,9802,CITES,7
1911,14180,CITES,5
1911,14411,CITES,10
1911,14579,CITES,3
1911,14806,CITES,8
1911,15210,CITES,4
1911,15335,CITES,1
1911,15678,CITES,6
1911,15779,CITES,6
1911,15857,CITES,10
1911,16164,CITES,4
1911,16220,CITES,2
1911,16260,CITES,10
1911,16296,CITES,5
1911,16625,CITES,3
1911,16719,CITES,7
1911,17298,CITES,1
1911,17313,CITES,3
1911,17421,CITES,2
1911,17470,CITES,9
1911,17474,CITES,2
1911,17487,CITES,3
1911,17604,CITES,10
1911,17700,CITES,10
1911,17920,CITES,6
1911,18196,CITES,8
16164,5119,CITES,9
16164,5995,CITES,6
16164,6866,CITES,9
16164,7099,CITES,10
16164,7824,CITES,1
16164,7991,CITES,1
16164,8098,CITES,2
16164,8200,CITES,7
16164,8549,CITES,8
16164,8758,CITES,9
16164,8955,CITES,1
16164,9618,CITES,8
16164,10244,CITES,4
16164,10310,CITES,10
16164,10627,CITES,6
16164,10641,CITES,7
16164,10841,CITES,3
16164,11224,CITES,4
16164,12150,CITES,9
16164,12974,CITES,2
16164,13008,CITES,3
16164,13321,CITES,8
16164,14180,CITES,8
16164,14579,CITES,9
16164,15068,CITES,5
16164,15167,CITES,1
16164,15448,CITES,2
16164,15621,CITES,7
16164,15784,CITES,9
16164,15938,CITES,9
16164,16016,CITES,10
17470,8955,CITES,8
17470,12162,CITES,3
17470,13008,CITES,8
17470,14579,CITES,5
17470,14806,CITES,9
17470,15678,CITES,6
2021,125,CITES,7
2021,185,CITES,2
2021,311,CITES,4
2021,377,CITES,7
2021,847,CITES,7
2021,1052,CITES,3
2021,1568,CITES,7
2021,1607,CITES,3
2021,1621,CITES,9
2021,1624,CITES,8
2021,1790,CITES,4
2021,4455,CITES,5
2021,4456,CITES,5
2021,4528,CITES,9
2021,4970,CITES,8
2021,4972,CITES,7
2021,5125,CITES,3
2021,5176,CITES,2
2021,5557,CITES,10
2021,5879,CITES,9
2021,6722,CITES,3
2021,7201,CITES,2
2021,7824,CITES,2
2021,7897,CITES,3
2021,8164,CITES,2
2021,8386,CITES,8
2021,8439,CITES,9
2021,8494,CITES,6
2021,8496,CITES,10
2021,9254,CITES,1
2021,9966,CITES,2
2021,10115,CITES,3
2021,10533,CITES,7
2021,11449,CITES,1
2021,11821,CITES,3
2021,11854,CITES,6
2021,12464,CITES,4
2021,12772,CITES,3
2021,12974,CITES,5
2021,13321,CITES,9
2021,13601,CITES,5
2021,13844,CITES,1
2021,14005,CITES,6
2021,14222,CITES,10
2021,14354,CITES,10
2021,14687,CITES,2
2021,14764,CITES,5
2021,14872,CITES,8
2021,15443,CITES,1
2021,15524,CITES,10
2021,15526,CITES,3
2021,15621,CITES,7
2021,15639,CITES,6
2021,15678,CITES,1
2021,15784,CITES,7
2021,16125,CITES,5
2021,16212,CITES,9
2021,16270,CITES,3
2021,16273,CITES,4
2021,16296,CITES,8
2021,16405,CITES,10
2021,16882,CITES,7
2021,17236,CITES,2
2021,17287,CITES,4
2021,17350,CITES,6
2021,17908,CITES,8
2021,18158,CITES,9
17700,7824,CITES,3
17700,8549,CITES,7
17700,10534,CITES,2
17700,10543,CITES,9
17700,14579,CITES,4
17700,15068,CITES,3
17700,15210,CITES,10
17700,15621,CITES,5
17700,15678,CITES,2
17700,15879,CITES,2
17700,15973,CITES,2
17700,16164,CITES,7
17700,16260,CITES,9
17700,16296,CITES,7
17700,16424,CITES,7
17700,16573,CITES,10
17700,16625,CITES,9
17700,16631,CITES,10
17700,16760,CITES,1
17700,16962,CITES,10
17700,17159,CITES,5
17700,17181,CITES,10
17700,17266,CITES,6
17700,17281,CITES,2
17700,17313,CITES,7
17700,17349,CITES,9
17700,17354,CITES,1
17700,17378,CITES,5
17700,17384,CITES,1
17700,17421,CITES,6
17700,17428,CITES,1
17700,17470,CITES,10
17700,17474,CITES,3
17700,17496,CITES,3
17700,17532,CITES,8
17700,17658,CITES,8
17700,17697,CITES,3
13336,5290,CITES,9
13336,6653,CITES,7
13336,6662,CITES,7
13336,7237,CITES,4
13336,7512,CITES,5
13336,7927,CITES,6
13336,8182,CITES,4
13336,8457,CITES,1
13336,8529,CITES,1
13336,9051,CITES,5
13336,9221,CITES,8
13336,9581,CITES,1
13336,9695,CITES,4
13336,9802,CITES,2
13336,10179,CITES,10
13336,10296,CITES,5
13336,10348,CITES,2
13336,10580,CITES,7
13336,11325,CITES,5
13336,11365,CITES,5
13336,11686,CITES,5
13336,11811,CITES,4
13336,12928,CITES,4
13336,13310,CITES,6
15678,4519,CITES,9
15678,5205,CITES,5
15678,7824,CITES,3
15678,10052,CITES,5
15678,10489,CITES,7
15678,10543,CITES,8
15678,10740,CITES,1
15678,10952,CITES,9
15678,12589,CITES,5
15678,12772,CITES,6
15678,14180,CITES,1
15678,14579,CITES,5
15678,14687,CITES,4
15678,14806,CITES,8
15678,15068,CITES,4
15678,15621,CITES,8
321,1,CITES,2
321,8105,CITES,3
321,9802,CITES,6
321,10841,CITES,7
321,14180,CITES,10
321,14411,CITES,9
321,14579,CITES,2
321,15210,CITES,2
321,15335,CITES,1
321,15678,CITES,5
321,15857,CITES,8
321,16164,CITES,5
321,16260,CITES,9
321,16296,CITES,6
321,17313,CITES,4
321,17604,CITES,2
321,17700,CITES,9
321,17920,CITES,3
321,18135,CITES,5
321,18196,CITES,7
18142,408,CITES,8
18142,7824,CITES,1
18142,8549,CITES,2
18142,10534,CITES,8
18142,10543,CITES,9
18142,10952,CITES,9
18142,12772,CITES,2
18142,13008,CITES,4
18142,14180,CITES,6
18142,14354,CITES,5
18142,14411,CITES,4
18142,14579,CITES,3
18142,15068,CITES,2
18142,15210,CITES,9
18142,15621,CITES,2
18142,15678,CITES,3
18142,15784,CITES,7
18142,15879,CITES,5
18142,15973,CITES,2
18142,16164,CITES,6
18142,16260,CITES,1
18142,16296,CITES,8
18142,16337,CITES,10
18142,16424,CITES,6
18142,16573,CITES,7
18142,16625,CITES,8
18142,16760,CITES,6
18142,16962,CITES,8
18142,17159,CITES,7
18142,17181,CITES,10
18142,17266,CITES,2
18142,17281,CITES,3
18142,17313,CITES,1
18142,17349,CITES,2
18142,17354,CITES,4
18142,17378,CITES,6
18142,17384,CITES,9
18142,17421,CITES,4
18142,17428,CITES,5
18142,17470,CITES,3
18142,17474,CITES,3
18142,17496,CITES,10
18142,17532,CITES,9
18142,17608,CITES,3
18142,17658,CITES,7
18142,17697,CITES,10
18142,17700,CITES,7
18142,17881,CITES,2
18142,17917,CITES,10
18142,18000,CITES,6
419,40,CITES,3
419,321,CITES,6
419,14180,CITES,5
419,14246,CITES,6
419,14411,CITES,9
419,14579,CITES,8
419,15358,CITES,3
419,15621,CITES,9
419,16164,CITES,2
419,16296,CITES,4
419,17944,CITES,7
13310,7512,CITES,3
13310,8182,CITES,3
13310,8457,CITES,8
13310,8529,CITES,7
13310,9051,CITES,8
13310,9221,CITES,10
13310,9695,CITES,3
13310,9802,CITES,8
13310,10179,CITES,10
13310,11365,CITES,1
14579,4528,CITES,6
14579,5934,CITES,5
14579,7280,CITES,2
14579,7824,CITES,4
14579,9802,CITES,4
14579,10244,CITES,2
14579,10882,CITES,8
14579,11811,CITES,10
14579,12790,CITES,5
14579,14180,CITES,7
14579,14290,CITES,3
14579,14411,CITES,4
18135,3432,CITES,9
18135,5119,CITES,4
18135,5484,CITES,7
18135,5861,CITES,4
18135,5878,CITES,7
18135,5995,CITES,10
18135,6008,CITES,1
18135,6483,CITES,6
18135,6815,CITES,1
18135,6866,CITES,8
18135,7099,CITES,4
18135,7288,CITES,2
18135,8098,CITES,5
18135,8758,CITES,5
18135,9142,CITES,2
18135,9814,CITES,3
18135,10244,CITES,1
18135,10546,CITES,5
18135,10841,CITES,8
18135,14169,CITES,5
18135,14934,CITES,7
18135,15019,CITES,4
18135,15167,CITES,10
18135,16016,CITES,6
18135,16480,CITES,3
10952,4619,CITES,5
10952,4677,CITES,7
10952,4972,CITES,7
10952,5036,CITES,4
10952,5044,CITES,3
10952,5109,CITES,2
10952,5376,CITES,7
10952,5380,CITES,1
10952,5446,CITES,4
10952,5568,CITES,9
10952,5626,CITES,1
10952,5722,CITES,9
10952,5804,CITES,1
10952,5817,CITES,8
10952,5833,CITES,4
10952,5861,CITES,7
10952,5934,CITES,6
10952,7163,CITES,2
10952,7328,CITES,2
10952,7559,CITES,4
10952,7824,CITES,4
10952,7953,CITES,3
10952,8496,CITES,8
10952,8656,CITES,5
10952,8860,CITES,5
10952,8913,CITES,10
10952,8955,CITES,8
10952,9150,CITES,6
10952,9196,CITES,1
10952,9208,CITES,2
10952,9521,CITES,5
10952,9552,CITES,9
10952,9573,CITES,3
10952,9598,CITES,2
10952,9618,CITES,9
10952,9744,CITES,9
10952,9953,CITES,1
10952,10008,CITES,10
10952,10152,CITES,8
10952,10261,CITES,10
10952,10627,CITES,1
10952,10871,CITES,2
139,43,CITES,5
139,4837,CITES,4
139,4980,CITES,8
139,4982,CITES,4
139,5987,CITES,6
139,9726,CITES,8
139,9865,CITES,5
139,9966,CITES,1
139,10047,CITES,1
139,10936,CITES,2
139,11664,CITES,3
139,11854,CITES,3
139,13321,CITES,7
139,14537,CITES,4
139,14872,CITES,4
139,14936,CITES,1
139,14977,CITES,1
139,15038,CITES,2
139,15405,CITES,10
139,15534,CITES,3
139,16147,CITES,10
139,16325,CITES,9
139,16340,CITES,9
139,16596,CITES,1
139,16882,CITES,10
139,16992,CITES,3
139,17324,CITES,9
139,17712,CITES,9
139,17980,CITES,3
17881,10008,CITES,1
17881,10841,CITES,1
17881,12019,CITES,6
17881,13520,CITES,6
17881,15678,CITES,1
17881,15879,CITES,9
17881,15938,CITES,6
17881,17608,CITES,7
17881,17700,CITES,10
14180,5597,CITES,2
14180,7133,CITES,9
